,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
0/3/2422 9:31,957,23,-,146,2.74,0,800,297.80,12,16,10,16(Qndk Vwyop 41G),19,8,G05Z,09E1-722F-D65D-F809,AB63-8056-2361-2578(MQMZAWZR31)
4/6/9221 3:55,743,7,-,979,0,0,692,0,79.3,19,7,60(Qndk Vwyop 27G),1,8,C44T,16E3-BCC8-36BC-AD5A,AF99-E970-9742-DC6D(MQMZAWZR37)
,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
2/4/6591 9:21,798,32,-,477,3.95,0,761,715.78,57.9,3,18,44(Qndk Vwyop 93G),16,12,I16J,5167-FB00-65AB-3BB7,60FD-DFC4-2627-A710(MQMZAWZR31)
5/0/4012 6:46,594,43,-,118,0,0,580,3.27,59.9,9,0,21(Qndk Vwyop 76G),19,10,S30W,8C99-6BDB-B398-522F,720E-ECDE-C556-C23B(MQMZAWZR34)
,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
6/7/5910 8:35,155,8,-,67,0,512.3,359,939.38,6,26,3,90(Qndk Vwyop 19G),10,7,U75H,2BBF-3A44-307B-E2C9,20F2-39B9-CD75-ADE6(MQMZAWZR37)
0/6/2707 2:05,614,89,-,924,0,607.5,176,919.24,10.0,10,11,13(Qndk Vwyop 70G),6,6,V41L,6B76-0AEE-24E3-02E6,2679-5857-91A0-7E34(MQMZAWZR36)
2/4/1008 8:54,640,51,-,707,9.29,0,465,0,4.5,20,17,02(Qndk Vwyop 19G),16,10,I99J,D7BD-706D-43FB-3FC9,F6FC-4AEF-8FD5-DB75(MQMZAWZR33)
6/8/3701 2:75,317,17,-,380,4.59,773.4,173,0,7,17,0,04(Qndk Vwyop 54G),5,6,H55B,1727-69BC-5DD9-A487,B93A-CB2B-EED7-50E2(MQMZAWZR35)
6/8/7767 8:67,14,0,-,130,0,0,515,0,0,12,6,49(Qndk Vwyop 38G),6,9,J38U,C7E6-D7F4-C302-77BE,A664-6061-A3D6-C905(MQMZAWZR38)
0/1/4673 7:11,911,64,-,983,0,0,653,832.31,66.3,8,11,46(Qndk Vwyop 43G),22,6,J02P,FAE0-3FBF-4E6B-4BFD,7215-4D37-E4D1-0D98(MQMZAWZR38)
9/3/2160 5:91,647,9,-,390,8.55,420.9,746,357.50,6,20,18,31(Qndk Vwyop 49G),8,7,W81A,335A-E743-4487-BAF3,BE1C-A614-B65B-7E08(MQMZAWZR30)
0/4/4188 5:28,230,85,-,948,3.15,0,518,249.51,92.6,24,4,67(Qndk Vwyop 53G),4,0,Q46R,CDD7-D7F2-55E6-313A,E049-A7C6-E8E6-A888(MQMZAWZR38)
9/6/3246 9:67,504,17,-,18,7.52,0,381,184.96,46.9,16,0,86(Qndk Vwyop 57G),18,12,Y39H,F819-B779-1426-B686,F1EC-E749-59FB-D9FB(MQMZAWZR32)
0/9/3744 3:21,504,85,-,553,8.63,262.4,220,322.24,8,8,13,14(Qndk Vwyop 71G),4,13,D50R,2075-02F3-462F-2303,009F-16AC-03D1-255D(MQMZAWZR34)
4/0/3805 1:07,907,47,-,866,0,0,520,0,19.8,15,3,05(Qndk Vwyop 08G),23,12,X27B,F21F-490D-55BF-D07D,383D-842E-417C-465D(MQMZAWZR33)
1/7/6623 9:20,876,73,-,922,0,236.6,472,0,15,9,5,89(Qndk Vwyop 74G),9,9,P45B,9342-EE28-F5C5-EE58,E465-2C93-7E59-03DA(MQMZAWZR35)
6/7/0959 1:27,718,13,-,81,2.89,0,155,396.06,0,6,18,17(Qndk Vwyop 06G),0,12,G53K,3A67-5D4A-3328-EC55,8C20-B714-B79D-7E6F(MQMZAWZR34)
7/5/8948 1:68,503,16,-,23,0,347.9,457,748.78,37.8,23,13,25(Qndk Vwyop 80G),8,5,X67F,28C5-5286-78F8-397C,72C9-CD2C-E932-EF75(MQMZAWZR36)
8/3/6708 4:31,306,13,-,983,9.71,517.6,1,0,26.5,24,6,03(Qndk Vwyop 11G),2,11,Q81V,E6C9-CA94-2CBB-D007,C125-3FDE-2854-2327(MQMZAWZR33)
6/5/0954 4:99,597,78,-,726,8.24,782.2,751,100.49,7,0,19,58(Qndk Vwyop 50G),16,2,N04I,9EFA-D69D-C6D9-F9F5,06F5-4A48-207D-DB5B(MQMZAWZR37)
7/1/0846 4:11,928,8,-,109,1.96,0,179,0,75.2,28,0,36(Qndk Vwyop 22G),5,8,D22X,4921-61E3-0F16-9CBA,18A1-FAD8-8F02-801A(MQMZAWZR31)
8/7/9361 8:59,328,53,-,580,0,91.6,600,232.28,11,2,18,97(Qndk Vwyop 15G),18,0,N72U,BDCC-9BF6-BE9E-3667,64B3-7698-C3F4-CAFF(MQMZAWZR37)
6/7/4275 6:28,119,32,-,741,0,0,598,217.01,6,21,9,92(Qndk Vwyop 56G),14,6,L71U,4E5E-5AF7-B0DB-5284,6BCD-193A-017E-A3E8(MQMZAWZR38)
3/2/9226 9:51,267,18,-,861,0,0,520,721.44,11,13,11,69(Qndk Vwyop 93G),2,4,A43B,C906-B8AD-CC38-3E15,B8AA-020F-7411-EA21(MQMZAWZR37)
9/6/3817 8:30,121,30,-,36,2.93,596.0,524,818.80,14.6,6,16,57(Qndk Vwyop 06G),9,11,X28O,4AE0-4241-4781-4F85,8A88-4690-B923-DC9A(MQMZAWZR32)
8/1/9324 5:14,921,76,-,463,6.13,843.2,556,227.76,6,24,6,53(Qndk Vwyop 81G),0,10,N61D,E687-116A-5FD6-96AA,2BDF-F5F1-7380-1B45(MQMZAWZR35)
8/1/5139 7:11,97,95,-,539,1.65,756.1,133,258.87,16,13,16,81(Qndk Vwyop 30G),16,3,O27F,AEF0-A45C-265C-8950,2444-9786-5CA0-467B(MQMZAWZR34)
4/6/2670 2:56,935,88,-,781,3.56,210.2,747,0,14,9,13,81(Qndk Vwyop 15G),13,11,S59Q,92FB-7F64-AB6D-6882,0B9B-C447-C90D-0C37(MQMZAWZR36)
3/0/9147 7:23,170,4,-,847,0,239.3,197,0,18.1,28,1,75(Qndk Vwyop 42G),15,4,C48R,9811-F1EB-AA76-088A,E02A-40CD-6783-B1DA(MQMZAWZR37)
2/2/3180 8:03,543,95,-,241,6.44,0,983,0,2,3,4,48(Qndk Vwyop 97G),21,13,O67V,442A-6633-54AF-C736,FCC6-6D15-2D9D-FCA8(MQMZAWZR33)
8/9/7052 7:41,58,37,-,374,5.47,0,584,466.97,66.3,24,7,49(Qndk Vwyop 86G),0,14,C80I,2093-C7B4-8047-9F76,E760-3B5E-A67C-8BAC(MQMZAWZR35)
,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
5/3/9952 2:30,413,62,-,792,6.50,0,100,346.45,49.7,14,5,93(Qndk Vwyop 68G),11,14,W01F,7286-CA03-2957-1D0D,1BF7-BC5C-96DC-F451(MQMZAWZR32)
4/2/3773 3:48,66,3,-,325,7.20,36.5,324,0,76.4,16,17,08(Qndk Vwyop 49G),13,6,O45Q,65DE-91F2-B3A8-94D1,FC87-91C6-4A79-A749(MQMZAWZR37)
7/4/9268 3:28,293,59,-,496,0,380.4,895,0,10.1,18,2,70(Qndk Vwyop 45G),2,14,G34E,826B-89CA-E78D-6644,452E-FAB4-21F3-377B(MQMZAWZR37)
3/9/9858 7:05,826,8,-,172,0,0,513,866.25,6,29,15,53(Qndk Vwyop 59G),22,14,N52Y,3020-BB80-0112-7FE1,AF11-31BD-992C-7DBE(MQMZAWZR31)
7/9/8414 7:95,582,66,-,191,2.90,599.7,35,294.79,32.6,11,9,52(Qndk Vwyop 99G),4,13,B15K,6C5F-6119-C338-1691,156E-B3DC-C71F-4585(MQMZAWZR39)
2/7/9897 4:47,623,59,-,504,0.33,0,186,0,28.5,4,5,34(Qndk Vwyop 78G),6,1,H85M,5FD6-82FE-2EFE-CBF6,8D70-0C56-D8D4-45D4(MQMZAWZR38)
2/2/0258 9:12,606,87,-,136,5.57,0,805,22.06,6.3,20,13,84(Qndk Vwyop 87G),13,7,F54W,2C32-F68A-C883-DB39,7244-B29D-F0EB-F96C(MQMZAWZR34)
5/0/8083 4:56,503,32,-,844,0,935.1,334,808.82,16,20,12,74(Qndk Vwyop 02G),7,7,D38D,3E6B-3E93-9C7A-3A6E,1648-763D-E3E2-621C(MQMZAWZR34)
1/4/9165 6:22,461,91,-,975,0,829.6,628,687.91,74.0,11,17,38(Qndk Vwyop 60G),14,10,L49X,67FB-93F4-DFC4-3AA6,3CB3-83D4-E6E5-291B(MQMZAWZR32)
7/1/3599 7:14,807,73,-,501,0,744.6,0,0,73.4,19,8,04(Qndk Vwyop 82G),14,8,Z17M,6ACA-BCB2-F4C7-14DE,6A1E-EDE3-539F-13CF(MQMZAWZR36)
0/4/5110 8:65,683,34,-,819,0,905.3,163,887.90,11,22,13,81(Qndk Vwyop 78G),12,13,H03D,C5D0-B1F6-B884-6B08,F563-EA27-6EA0-CBDA(MQMZAWZR37)
6/3/5162 5:94,552,1,-,836,4.95,0,90,0,81.5,26,9,18(Qndk Vwyop 68G),9,11,U30W,F914-F609-BD27-A618,5CD6-CBA0-3617-B0A7(MQMZAWZR38)
7/3/0495 3:91,380,23,-,510,2.77,0,286,284.61,15,19,2,66(Qndk Vwyop 76G),16,7,O48X,35AE-FE1B-E474-9C0C,3E35-A9D8-CFC0-E116(MQMZAWZR32)
6/9/9732 3:08,790,43,-,8,2.13,0,373,498.10,50.6,12,4,65(Qndk Vwyop 66G),13,12,N03P,54CA-5F11-DC91-5168,DD17-1C7E-4CB5-14F1(MQMZAWZR30)
4/3/5870 5:64,432,56,-,793,0,0,327,0,19.8,20,9,00(Qndk Vwyop 31G),19,1,D34V,89A9-4C7F-0E06-EAB9,3A0C-C5E5-36FD-9BA4(MQMZAWZR32)
7/6/7012 8:81,465,60,-,847,0,853.5,945,847.68,48.2,18,18,13(Qndk Vwyop 32G),0,6,H74Z,C878-3D98-A20D-05EA,4632-7E72-ACE4-6C6B(MQMZAWZR38)
8/0/2423 4:34,933,81,-,798,3.33,286.7,380,16.50,14,22,5,29(Qndk Vwyop 17G),3,6,H96E,82C9-FE4B-7419-7149,9A02-A0D9-6AF8-4A53(MQMZAWZR39)
4/0/1770 1:69,177,65,-,81,0,0,586,0,13,19,14,83(Qndk Vwyop 58G),5,11,T06Q,AD63-D39E-9C0E-1B10,C57F-7563-9784-4367(MQMZAWZR30)
0/7/9254 8:06,74,94,-,638,0,0,428,0,41.5,14,2,11(Qndk Vwyop 77G),21,13,H69J,98BD-7585-C2EE-C959,A4D1-B23C-5B0B-DB02(MQMZAWZR30)
8/1/4308 8:91,705,24,-,334,0,644.2,479,0,53.8,8,1,11(Qndk Vwyop 10G),1,8,F56U,6C5D-4911-CB73-8EB5,924E-AD12-C931-E26F(MQMZAWZR38)
4/1/6247 8:00,338,81,-,283,1.43,380.7,547,0,9,10,18,13(Qndk Vwyop 47G),12,13,E05Q,FF01-F588-6C45-9711,E5FD-D1CC-2EBC-67D6(MQMZAWZR36)
9/8/8752 4:03,661,91,-,467,0,185.4,396,524.64,18,14,0,45(Qndk Vwyop 01G),15,10,L19O,11AA-7B47-6264-9C52,E48B-E203-560D-433B(MQMZAWZR32)
6/0/8046 8:11,683,82,-,808,0,900.8,818,0,8,24,19,15(Qndk Vwyop 21G),9,8,Q82H,BA64-E258-1A3C-6D0B,9014-9FB2-EAE8-369E(MQMZAWZR38)
1/2/3099 4:01,769,88,-,545,6.51,915.0,393,0,13,20,18,09(Qndk Vwyop 20G),22,11,L76G,98AF-014D-A571-7EFB,4480-8CAE-DEDF-5B3E(MQMZAWZR36)
4/8/7367 9:92,542,82,-,959,2.06,226.3,455,328.67,9,26,10,77(Qndk Vwyop 00G),6,12,M86N,CABB-F21F-26F6-036A,5277-CE61-3F52-CAE4(MQMZAWZR38)
3/9/2630 6:37,287,41,-,997,0,0,203,0,0.3,5,1,10(Qndk Vwyop 80G),2,6,H08X,33D8-3047-F0CB-710C,6B27-3A46-5267-F557(MQMZAWZR38)
7/6/2100 2:49,207,2,-,47,4.03,609.6,774,0,63.3,7,5,61(Qndk Vwyop 65G),24,12,R08H,25C6-42FF-DF2E-EC3C,6CFD-8719-731F-3F7A(MQMZAWZR31)
6/3/3715 6:78,902,83,-,110,3.39,0,870,0,65.7,25,3,59(Qndk Vwyop 92G),13,9,S74R,AFC4-F912-0D0E-4933,2561-E947-1DBE-51CB(MQMZAWZR31)
5/7/0509 4:13,86,55,-,293,3.56,332.7,304,52.11,1,27,0,28(Qndk Vwyop 40G),21,8,P35T,3222-9C09-64FD-FCF5,E721-1405-21BC-26C8(MQMZAWZR35)
0/3/2854 2:25,829,39,-,226,0,74.9,922,0,89.1,19,6,52(Qndk Vwyop 74G),13,0,L75W,F4AA-CBEC-EB63-D149,6970-8D0D-7439-C4C4(MQMZAWZR39)
9/8/4653 2:21,339,48,-,918,3.75,951.0,707,408.09,16,5,11,53(Qndk Vwyop 96G),10,6,S04T,9DA9-5BDA-A6B0-E00F,81A9-7414-B2A5-E637(MQMZAWZR32)
9/5/5882 5:15,651,3,-,458,5.10,0,70,949.68,77.8,11,13,34(Qndk Vwyop 85G),17,4,O50S,3BEC-BBFA-B69F-1695,1DED-C7C5-F147-6BBE(MQMZAWZR35)
8/7/8602 6:42,129,91,-,718,0,76.4,777,0,53.1,26,12,01(Qndk Vwyop 78G),9,10,R85H,13F8-4200-E6D9-FA4E,3EFF-EAD7-EDB3-DDA7(MQMZAWZR36)
5/8/2178 2:77,987,55,-,662,1.29,648.3,328,476.22,62.7,29,15,10(Qndk Vwyop 82G),19,10,D78I,61B4-2A57-E38F-FFC0,34F9-C643-712D-3D82(MQMZAWZR39)
,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
5/1/2822 6:61,953,75,-,267,0,0,289,370.17,2,22,0,77(Qndk Vwyop 81G),11,9,D09T,5283-8E85-F11A-83A3,07C8-C8A4-3F65-218B(MQMZAWZR35)
5/4/1767 4:20,925,39,-,676,8.30,17.1,250,658.98,77.3,26,2,46(Qndk Vwyop 97G),16,6,B67U,073B-4C9E-1CE8-5B8B,F919-7FF5-C4FC-C0FD(MQMZAWZR37)
2/9/3480 2:40,379,11,-,20,0,0,591,0,24.2,2,0,88(Qndk Vwyop 05G),11,5,R69E,9B36-C836-33C7-6877,FE59-EAFB-7094-A50D(MQMZAWZR35)
0/6/3563 0:09,142,17,-,496,6.36,81.6,558,186.27,50.0,18,14,05(Qndk Vwyop 69G),19,14,G90J,9ED8-9773-B947-8E26,D75D-895D-691F-AA3E(MQMZAWZR36)
0/3/4393 4:04,334,78,-,615,1.69,978.9,99,869.19,30.2,0,1,87(Qndk Vwyop 27G),20,11,B85S,2461-FB34-A42A-7992,07F9-8D8F-B638-D3A4(MQMZAWZR31)
0/7/0140 1:73,434,28,-,380,0,0,792,0,5,5,5,20(Qndk Vwyop 67G),7,4,Y30Q,BE62-ADAA-0F62-632F,C8CE-7560-F5A2-654A(MQMZAWZR34)
5/5/8102 6:78,746,16,-,48,0,0,506,315.09,18.2,15,13,31(Qndk Vwyop 11G),0,13,M42F,FB42-A2BC-90B4-8A2E,558C-7ADD-8CF4-C7D9(MQMZAWZR37)
4/7/3714 8:13,821,30,-,320,6.25,0,986,107.72,4.4,14,1,00(Qndk Vwyop 85G),3,6,X61B,0CA7-47AA-8FB6-389A,2FC1-FC2D-0173-2964(MQMZAWZR34)
3/8/5511 1:31,354,97,-,470,0.05,496.3,308,496.28,10,8,12,61(Qndk Vwyop 31G),15,11,D16E,9DA5-A470-035F-8E10,9DB9-A58E-DFF0-7287(MQMZAWZR38)
0/2/4589 1:52,198,11,-,545,0,0,78,0,56.3,2,5,02(Qndk Vwyop 31G),12,5,K62L,9405-2FAC-66D1-1608,7237-A01E-7519-C0DC(MQMZAWZR31)
8/3/4685 0:02,15,58,-,726,0,0,559,121.16,96.1,7,1,32(Qndk Vwyop 96G),0,8,G36O,BCC2-09CE-17BC-1C0E,5398-1737-6599-CFD1(MQMZAWZR38)
1/3/5272 8:54,472,30,-,729,0,0,221,549.47,11,6,14,81(Qndk Vwyop 47G),4,13,Y09E,158E-B0D1-22C9-024C,C47E-5D48-A849-E40E(MQMZAWZR36)
7/1/1697 1:49,750,75,-,176,0,617.4,770,757.65,96.1,19,16,24(Qndk Vwyop 87G),3,5,B50E,32AB-9AE5-750A-AD86,2028-9396-C098-AA2F(MQMZAWZR37)
,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
8/7/1708 7:20,672,73,-,180,1.01,0,507,0,52.1,8,12,96(Qndk Vwyop 66G),9,1,T27M,2CAD-6D53-81B4-81B5,4B3B-6F61-B595-3D66(MQMZAWZR30)
1/0/9468 4:35,674,56,-,452,4.59,0,404,0,16.6,13,7,08(Qndk Vwyop 76G),7,4,L06G,F891-C2E7-DBF1-97F5,4276-DF42-7B4A-DD6B(MQMZAWZR30)
2/9/5117 5:36,2,14,-,331,8.01,774.4,886,328.67,6,24,2,70(Qndk Vwyop 23G),7,0,D92J,6F7A-62A7-ACF3-8230,7C2E-E0DE-2E3A-E42F(MQMZAWZR36)
6/3/3122 0:45,973,66,-,207,6.75,0,404,770.18,55.4,10,17,92(Qndk Vwyop 02G),8,7,V38U,AE76-7B90-2B69-FD9A,BE37-F6D2-4FC0-7D50(MQMZAWZR31)
,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
3/1/8566 0:59,792,15,-,404,7.90,0,852,0,18,11,15,81(Qndk Vwyop 45G),11,5,T50R,5BC9-7C61-CD44-271B,93E4-74A0-2A55-40D6(MQMZAWZR39)
5/3/7022 2:31,296,50,-,335,0,549.7,243,0,17,26,2,59(Qndk Vwyop 88G),3,9,Q72B,2314-5EEA-4247-91B4,7EEC-670A-9C13-5203(MQMZAWZR37)
9/2/8285 3:60,536,2,-,986,0,0,317,860.64,15,22,10,00(Qndk Vwyop 71G),11,1,N47M,186D-6A58-4C70-F9E9,71BC-A797-71F9-CACC(MQMZAWZR34)
4/1/7732 1:60,949,57,-,194,0,624.9,378,85.68,5,6,15,87(Qndk Vwyop 03G),19,2,E10X,0154-58ED-64F0-4779,6886-8B26-921D-41B1(MQMZAWZR34)
3/3/5451 3:38,721,65,-,442,4.59,0,637,0,26.6,5,2,41(Qndk Vwyop 27G),9,1,P02Y,E66C-4FB4-2B1C-D2E7,25FE-AF45-839F-F39E(MQMZAWZR35)
5/8/8240 9:62,440,16,-,732,5.44,338.2,656,0,9.2,3,16,76(Qndk Vwyop 59G),23,5,Q41R,90A1-58A3-8C00-F3C2,5F2E-D3C9-24CC-5035(MQMZAWZR33)
4/9/4185 9:73,432,64,-,970,0,715.3,496,0,0,8,4,92(Qndk Vwyop 68G),24,14,L89Y,BBC4-02B7-86B7-B73A,E1ED-3E77-2579-FB9D(MQMZAWZR37)
2/7/9489 4:62,966,60,-,303,0,956.7,928,0,5,5,3,81(Qndk Vwyop 23G),1,13,J94P,0584-C438-E782-AB93,8B4E-2521-5384-96DA(MQMZAWZR39)
0/6/1067 1:32,630,37,-,210,2.06,0,446,0,69.7,27,5,31(Qndk Vwyop 29G),22,3,B41C,262D-9FFF-78C6-8ED5,4C7C-FB7F-53FB-E434(MQMZAWZR36)
7/9/8865 5:57,168,62,-,783,3.93,887.0,484,0,10,1,2,42(Qndk Vwyop 65G),15,12,P86X,63F3-B661-FE86-3B8B,1760-812C-8373-A8C1(MQMZAWZR34)
1/9/1421 1:85,886,30,-,968,0,949.3,717,246.75,7,22,9,38(Qndk Vwyop 17G),23,6,H79M,836E-2234-C8D8-4CA8,CBDC-AEFE-8679-76CE(MQMZAWZR34)
1/4/2532 1:81,527,9,-,409,0,0,626,290.93,11,18,7,02(Qndk Vwyop 15G),21,0,T19R,84E6-1B27-E291-231B,EA25-F448-49C9-5B48(MQMZAWZR30)
4/1/3015 4:08,524,1,-,252,0,0,522,789.83,10.5,22,7,39(Qndk Vwyop 24G),11,14,P61M,C4D6-3AD4-E4F3-DC43,09BC-4A69-9CD5-395F(MQMZAWZR31)
2/4/0462 2:20,799,35,-,888,0,74.3,817,281.86,72.1,3,8,68(Qndk Vwyop 92G),10,4,B87C,4E06-7A3D-D2B8-69A0,5549-5D50-CB1D-E822(MQMZAWZR37)
4/2/2762 7:99,447,19,-,750,0,441.1,27,266.75,8,5,1,87(Qndk Vwyop 68G),10,7,G48C,CB11-169F-7E41-51E4,C996-410B-F8D9-5B8C(MQMZAWZR30)
8/2/4383 7:21,153,53,-,537,0,0,690,0,17,13,13,90(Qndk Vwyop 64G),20,9,O11P,6202-5B85-0F56-07A0,FCC7-A478-6545-FAE3(MQMZAWZR37)
3/1/2903 0:66,134,46,-,134,6.45,0,41,0,13,21,19,62(Qndk Vwyop 35G),11,5,P66M,B43D-7F3E-3818-A656,3556-490C-5FE0-0C62(MQMZAWZR33)
,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
7/6/3720 5:61,283,24,-,253,0,494.1,601,428.11,4,18,1,88(Qndk Vwyop 80G),4,1,F75T,A096-91BA-51FE-7109,2123-D112-8C2C-9385(MQMZAWZR36)
4/9/3478 1:65,89,74,-,955,5.83,0,475,602.46,96.2,6,0,92(Qndk Vwyop 56G),0,9,R18T,EE79-CDFE-BDD1-FF51,CB2A-80F8-60AB-87FA(MQMZAWZR34)
9/2/7237 6:86,734,79,-,730,0,820.9,218,868.31,94.7,20,3,17(Qndk Vwyop 55G),24,10,Q07K,6FB6-E794-71CA-2CE8,C93A-41C1-C7D5-3B4C(MQMZAWZR35)
3/4/3668 8:25,887,18,-,269,8.71,779.1,693,0,5,12,4,54(Qndk Vwyop 40G),24,4,J18Y,7488-92FA-69C0-9E35,569B-6148-AF23-82F0(MQMZAWZR34)
2/7/6086 0:17,479,96,-,437,0.68,496.4,876,0,8,15,15,24(Qndk Vwyop 92G),23,12,C60Q,B01D-A8E5-D583-FD69,623E-8C86-6A22-7C98(MQMZAWZR33)
5/1/6404 9:98,295,27,-,384,5.81,0,884,0,20.1,5,6,14(Qndk Vwyop 12G),21,4,T89Q,31C8-8242-8A90-7D1A,3D2D-B161-F92A-318F(MQMZAWZR30)
9/9/9685 1:68,912,77,-,303,0,973.1,57,0,19,10,18,49(Qndk Vwyop 70G),8,5,D62H,22A2-D353-55E4-729E,0AB5-7989-A908-C6A8(MQMZAWZR38)
6/1/6157 7:28,997,3,-,288,4.42,0,235,563.78,34.1,12,9,30(Qndk Vwyop 40G),0,12,K50F,AE4A-958A-5210-3E90,353E-8F4B-F607-571E(MQMZAWZR39)
8/7/1983 0:35,533,95,-,2,2.63,0,660,273.19,11.5,19,4,27(Qndk Vwyop 86G),1,0,K60Y,2FE1-F63A-B14C-507C,BBC1-B5FC-A96C-B3B6(MQMZAWZR34)
8/9/6565 8:76,384,13,-,328,0,0,785,0,8,8,17,16(Qndk Vwyop 57G),15,2,H03N,C182-7320-3879-674C,6AD7-0127-0066-141F(MQMZAWZR32)
2/2/3810 1:07,851,81,-,556,0,0,48,0,13,27,9,21(Qndk Vwyop 09G),11,1,I35U,679D-F1B3-7F08-3FCD,A5DA-029A-8FA4-C753(MQMZAWZR34)
9/7/2710 4:68,403,53,-,704,0.69,788.9,476,708.92,14,25,1,76(Qndk Vwyop 54G),4,10,Q68X,BFC1-40B9-9839-DF85,5992-F46D-F0E0-859B(MQMZAWZR31)
9/2/8103 8:68,650,7,-,513,0.36,0,36,134.46,67.2,7,10,04(Qndk Vwyop 38G),4,7,I36Y,A6BE-E8D5-1B5B-B02B,615A-4458-BBA8-9DF5(MQMZAWZR32)
8/8/4870 0:08,291,20,-,987,0,0,88,664.30,1,8,8,07(Qndk Vwyop 35G),21,0,U47N,DCA3-4B08-63B8-7D9C,C37B-B8F3-88D6-5E48(MQMZAWZR39)
0/7/7656 9:05,979,85,-,953,0,0,904,0,77.2,3,3,83(Qndk Vwyop 32G),11,8,O08A,7C1B-9EA6-9E0A-F403,498C-5BA0-C2EA-8C37(MQMZAWZR31)
1/7/4242 5:45,259,5,-,605,0,0,341,823.60,0.3,27,9,03(Qndk Vwyop 54G),4,0,P09E,08C1-362B-A245-BC59,B9C6-0F63-855F-DB8A(MQMZAWZR30)
8/1/9322 1:73,768,71,-,303,0,350.5,174,0,23.7,29,6,83(Qndk Vwyop 16G),0,3,R52W,D1AB-AEBD-ACA0-67C2,FF06-F148-B651-4767(MQMZAWZR33)
,,,,,,,,,,,,,,,,,
